0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	0.125
26	0.125
27	0.125
28	0.125
29	0.125
30	0.125
31	0.125
32	0.125
33	0.125
34	0.125
35	0.125
36	0.125
37	0.125
38	0.125
39	0.125
40	0.125
41	0.125
42	0.125
43	0.125
44	0.125
45	0.125
46	0.125
47	0.125
48	0.125
49	0.125
 
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	0.808824
25	0.125
26	0.227084
27	0.205143
28	0.133884
29	0.125064
30	0.125
31	0.125
32	0.125
33	0.125
34	0.125
35	0.125
36	0.125
37	0.125
38	0.125
39	0.125
40	0.125
41	0.125
42	0.125
43	0.125
44	0.125
45	0.125
46	0.125
47	0.125
48	0.125
49	0.125
 
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1.00028
24	0.526184
25	0.032136
26	0.227084
27	0.334021
28	0.321425
29	0.180851
30	0.128012
31	0.125008
32	0.125
33	0.125
34	0.125
35	0.125
36	0.125
37	0.125
38	0.125
39	0.125
40	0.125
41	0.125
42	0.125
43	0.125
44	0.125
45	0.125
46	0.125
47	0.125
48	0.125
49	0.125
 
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1.00001
21	1.00996
22	1.22853
23	1.58963
24	0.425811
25	0.411863
26	-6.81985
27	-8.83204
28	2.56365
29	12.1185
30	0.881722
31	0.290414
32	0.131794
33	0.125005
34	0.125
35	0.125
36	0.125
37	0.125
38	0.125
39	0.125
40	0.125
41	0.125
42	0.125
43	0.125
44	0.125
45	0.125
46	0.125
47	0.125
48	0.125
49	0.125
 
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1.00372
20	1.1334
21	-487.177
22	144.276
23	153608
24	-1.8526e+06
25	-1.22045e+07
26	3.36838e+06
27	3.90379e+07
28	-6.70853e+07
29	-8.59176e+07
30	2.61289e+07
31	1.46684e+08
32	-8.79594e+07
33	-6.38562e+07
34	2.05152e+07
35	9.6648e+07
36	-2.59978e+07
37	-1.65708e+07
38	5.51791e+06
39	2.33904e+07
40	0.125
41	0.125
42	0.125
43	0.125
44	0.125
45	0.125
46	0.125
47	0.125
48	0.125
49	0.125
 
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	-4.17495e+06
19	-4.21456e+09
20	1.15227e+09
21	8.0385e+10
22	-8.87736e+11
23	-8.03499e+12
24	2.18745e+12
25	3.62181e+13
26	-1.20298e+14
27	-4.0735e+14
28	1.14628e+14
29	1.07385e+15
30	-1.52576e+15
31	-1.97038e+15
32	5.93059e+14
33	3.50281e+15
34	-2.29477e+15
35	-1.82973e+15
36	5.73964e+14
37	2.9378e+15
38	-1.23646e+15
39	-8.98014e+14
40	2.88332e+14
41	1.36556e+15
42	-3.66995e+14
43	-2.48543e+14
44	8.13317e+13
45	3.62988e+14
46	-4.87045e+13
47	-3.10438e+13
48	1.03373e+13
49	4.38197e+13
 
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	4.2749e+10
16	-6.26172e+13
17	-3.32146e+15
18	8.97726e+14
19	4.60552e+16
20	-4.95866e+17
21	-5.10884e+18
22	1.38398e+18
23	2.72241e+19
24	-1.19284e+20
25	-5.80604e+20
26	1.60288e+20
27	1.96427e+21
28	-4.68275e+21
29	-1.27537e+22
30	3.61806e+21
31	3.17752e+22
32	-4.2323e+22
33	-5.59097e+22
34	1.6708e+22
35	1.0138e+23
36	-6.91985e+22
37	-5.75087e+22
38	1.78556e+22
39	9.49574e+22
40	-4.56414e+22
41	-3.49742e+22
42	1.1074e+22
43	5.50137e+22
44	-1.98356e+22
45	-1.3759e+22
46	4.47329e+21
47	2.0611e+22
48	-4.4626e+21
49	2.26213e+20
 
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	-6.20667e+14
12	1.82942e+14
13	1.22712e+18
14	-6.89305e+19
15	-2.30479e+21
16	6.2062e+20
17	2.81141e+22
18	-2.98298e+23
19	-3.3019e+24
20	8.91797e+23
21	1.9428e+25
22	-1.0003e+26
23	-5.97895e+26
24	1.63594e+26
25	2.36302e+27
26	-7.34713e+27
27	-2.75234e+28
28	7.6662e+27
29	8.31818e+28
30	-1.69293e+29
31	-4.15382e+29
32	1.18165e+29
33	1.00952e+30
34	-1.30701e+30
35	-1.76228e+30
36	5.24817e+29
37	3.23724e+30
38	-2.26906e+30
39	-1.9208e+30
40	5.9353e+29
41	3.20939e+30
42	-1.62385e+30
43	-1.24159e+30
44	3.93566e+29
45	1.95542e+30
46	-7.19972e+29
47	-3.95831e+29
48	1.3846e+29
49	5.79394e+29
 
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	-5.31222e+18
9	-3.29525e+22
10	9.0139e+21
11	1.80156e+24
12	-5.83252e+25
13	-1.57518e+27
14	4.23203e+26
15	1.78901e+28
16	-1.87943e+29
17	-2.17709e+30
18	5.86737e+29
19	1.36791e+31
20	-7.83668e+31
21	-5.36528e+32
22	1.46023e+32
23	2.36489e+33
24	-8.74727e+33
25	-4.00313e+34
26	1.10396e+34
27	1.3786e+35
28	-3.56031e+35
29	-1.15329e+36
30	3.22851e+35
31	3.28431e+36
32	-6.09329e+36
33	-1.40175e+37
34	3.99588e+36
35	3.35037e+37
36	-4.22457e+37
37	-5.7331e+37
38	1.70373e+37
39	1.05563e+38
40	-7.4758e+37
41	-6.25933e+37
42	1.94126e+37
43	1.03828e+38
44	-5.14088e+37
45	-3.61451e+37
46	1.17438e+37
47	5.53333e+37
48	-1.55057e+37
49	7.96798e+35
 
0	1
1	1
2	1
3	1
4	1
5	5.4394e+22
6	-4.83366e+26
7	-6.01205e+28
8	1.62661e+28
9	1.84081e+30
10	-4.54266e+31
11	-1.08135e+33
