5	7	42.5	21.6506
5	7		
5	8	42.5	21.6506
5	8	40	25.9808
5	8	47.5	21.6506
5	8		
5	9	47.5	21.6506
5	9	45	25.9808
5	9	0	0
5	9		
5	0	0	25.9808
5	0	5	25.9808
5	0	7.5	21.6506
5	0		
5	1	5	25.9808
5	1	10	25.9808
5	1	12.5	21.6506
5	1		
5	2	10	25.9808
5	2	15	25.9808
5	2	17.5	21.6506
5	2		
5	3	15	25.9808
5	3	20	25.9808
5	3	22.5	21.6506
5	3		
5	4	20	25.9808
5	4	25	25.9808
5	4	27.5	21.6506
5	4		
5	5	25	25.9808
5	5	30	25.9808
5	5	32.5	21.6506
5	5		
5	6	30	25.9808
5	6	35	25.9808
5	6	37.5	21.6506
5	6		
5	7	35	25.9808
5	7	40	25.9808
5	7	42.5	21.6506
5	7		
5	8	40	25.9808
5	8	45	25.9808
5	8	47.5	21.6506
5	8		
5	9	45	25.9808
5	9	0	0
5	9	0	0
5	9		
6	0	0	25.9808
6	0	2.5	30.3109
6	0	5	25.9808
6	0		
6	1	5	25.9808
6	1	7.5	30.3109
6	1	10	25.9808
6	1		
6	2	10	25.9808
6	2	12.5	30.3109
6	2	15	25.9808
6	2		
6	3	15	25.9808
6	3	17.5	30.3109
6	3	20	25.9808
6	3		
6	4	20	25.9808
6	4	22.5	30.3109
6	4	25	25.9808
6	4		
6	5	25	25.9808
6	5	27.5	30.3109
6	5	30	25.9808
6	5		
6	6	30	25.9808
6	6	32.5	30.3109
6	6	35	25.9808
6	6		
6	7	35	25.9808
6	7	37.5	30.3109
6	7	40	25.9808
6	7		
6	8	40	25.9808
6	8	42.5	30.3109
6	8	45	25.9808
6	8		
6	9	45	25.9808
6	9	47.5	30.3109
6	9	0	0
6	9		
6	0	2.5	30.3109
6	0	7.5	30.3109
6	0	5	25.9808
6	0		
6	1	7.5	30.3109
6	1	12.5	30.3109
6	1	10	25.9808
6	1		
6	2	12.5	30.3109
6	2	17.5	30.3109
6	2	15	25.9808
6	2		
6	3	17.5	30.3109
6	3	22.5	30.3109
6	3	20	25.9808
6	3		
6	4	22.5	30.3109
6	4	27.5	30.3109
6	4	25	25.9808
6	4		
6	5	27.5	30.3109
6	5	32.5	30.3109
6	5	30	25.9808
6	5		
6	6	32.5	30.3109
6	6	37.5	30.3109
6	6	35	25.9808
6	6		
6	7	37.5	30.3109
6	7	42.5	30.3109
6	7	40	25.9808
6	7		
6	8	42.5	30.3109
6	8	47.5	30.3109
6	8	45	25.9808
6	8		
6	9	47.5	30.3109
6	9	0	0
6	9	0	0
6	9		
7	0	2.5	30.3109
7	0	0	34.641
7	0	7.5	30.3109
7	0		
7	1	7.5	30.3109
7	1	5	34.641
7	1	12.5	30.3109
7	1		
7	2	12.5	30.3109
7	2	10	34.641
7	2	17.5	30.3109
7	2		
7	3	17.5	30.3109
7	3	15	34.641
7	3	22.5	30.3109
7	3		
7	4	22.5	30.3109
7	4	20	34.641
7	4	27.5	30.3109
7	4		
7	5	27.5	30.3109
7	5	25	34.641
7	5	32.5	30.3109
7	5		
7	6	32.5	30.3109
7	6	30	34.641
7	6	37.5	30.3109
7	6		
7	7	37.5	30.3109
7	7	35	34.641
7	7	42.5	30.3109
7	7		
7	8	42.5	30.3109
7	8	40	34.641
7	8	47.5	30.3109
7	8		
7	9	47.5	30.3109
7	9	45	34.641
7	9	0	0
7	9		
7	0	0	34.641
7	0	5	34.641
7	0	7.5	30.3109
7	0		
7	1	5	34.641
7	1	10	34.641
7	1	12.5	30.3109
7	1		
7	2	10	34.641
7	2	15	34.641
7	2	17.5	30.3109
7	2		
7	3	15	34.641
7	3	20	34.641
7	3	22.5	30.3109
7	3		
7	4	20	34.641
7	4	25	34.641
7	4	27.5	30.3109
7	4		
7	5	25	34.641
7	5	30	34.641
7	5	32.5	30.3109
7	5		
7	6	30	34.641
7	6	35	34.641
7	6	37.5	30.3109
7	6		
7	7	35	34.641
7	7	40	34.641
7	7	42.5	30.3109
7	7		
7	8	40	34.641
7	8	45	34.641
7	8	47.5	30.3109
7	8		
7	9	45	34.641
7	9	0	0
7	9	0	0
7	9		
8	0	0	34.641
8	0	2.5	38.9711
8	0	5	34.641
8	0		
8	1	5	34.641
8	1	7.5	38.9711
8	1	10	34.641
8	1		
8	2	10	34.641
8	2	12.5	38.9711
8	2	15	34.641
8	2		
8	3	15	34.641
8	3	17.5	38.9711
8	3	20	34.641
8	3		
8	4	20	34.641
8	4	22.5	38.9711
8	4	25	34.641
8	4		
8	5	25	34.641
8	5	27.5	38.9711
8	5	30	34.641
8	5		
8	6	30	34.641
8	6	32.5	38.9711
8	6	35	34.641
8	6		
8	7	35	34.641
8	7	37.5	38.9711
8	7	40	34.641
8	7		
8	8	40	34.641
8	8	42.5	38.9711
8	8	45	34.641
8	8		
8	9	45	34.641
8	9	47.5	38.9711
8	9	0	0
8	9		
8	0	2.5	38.9711
8	0	7.5	38.9711
8	0	5	34.641
8	0		
8	1	7.5	38.9711
8	1	12.5	38.9711
8	1	10	34.641
8	1		
8	2	12.5	38.9711
8	2	17.5	38.9711
8	2	15	34.641
8	2		
8	3	17.5	38.9711
8	3	22.5	38.9711
8	3	20	34.641
8	3		
8	4	22.5	38.9711
8	4	27.5	38.9711
8	4	25	34.641
8	4		
8	5	27.5	38.9711
8	5	32.5	38.9711
8	5	30	34.641
8	5		
8	6	32.5	38.9711
8	6	37.5	38.9711
8	6	35	34.641
8	6		
8	7	37.5	38.9711
8	7	42.5	38.9711
8	7	40	34.641
8	7		
8	8	42.5	38.9711
8	8	47.5	38.9711
8	8	45	34.641
8	8		
8	9	47.5	38.9711
8	9	0	0
8	9	0	0
8	9		
9	0	2.5	38.9711
