37.5	8.66025	0.125
40	8.66025	0.125
42.5	8.66025	0.125
45	8.66025	0.125
47.5	8.66025	0.125
1.25	10.8253	0.125
3.75	10.8253	0.125
6.25	10.8253	0.125
8.75	10.8253	0.125
11.25	10.8253	0.125
13.75	10.8253	0.125
16.25	10.8253	0.125
18.75	10.8253	1
21.25	10.8253	1
23.75	10.8253	1
26.25	10.8253	1
28.75	10.8253	1
31.25	10.8253	1
33.75	10.8253	1
36.25	10.8253	0.125
38.75	10.8253	0.125
41.25	10.8253	0.125
43.75	10.8253	0.125
46.25	10.8253	0.125
48.75	10.8253	0.125
0	12.9904	0.125
2.5	12.9904	0.125
5	12.9904	0.125
7.5	12.9904	0.125
10	12.9904	0.125
12.5	12.9904	0.125
15	12.9904	0.125
17.5	12.9904	1
20	12.9904	1
22.5	12.9904	1
25	12.9904	1
27.5	12.9904	1
30	12.9904	1
32.5	12.9904	1
35	12.9904	0.125
37.5	12.9904	0.125
40	12.9904	0.125
42.5	12.9904	0.125
45	12.9904	0.125
47.5	12.9904	0.125
1.25	15.1554	0.125
3.75	15.1554	0.125
6.25	15.1554	0.125
8.75	15.1554	0.125
11.25	15.1554	0.125
13.75	15.1554	0.125
16.25	15.1554	0.125
18.75	15.1554	1
21.25	15.1554	1
23.75	15.1554	1
26.25	15.1554	1
28.75	15.1554	1
31.25	15.1554	1
33.75	15.1554	1
36.25	15.1554	0.125
38.75	15.1554	0.125
41.25	15.1554	0.125
43.75	15.1554	0.125
46.25	15.1554	0.125
48.75	15.1554	0.125
0	17.3205	0.125
2.5	17.3205	0.125
5	17.3205	0.125
7.5	17.3205	0.125
10	17.3205	0.125
12.5	17.3205	0.125
15	17.3205	0.125
17.5	17.3205	1
20	17.3205	1
22.5	17.3205	1
25	17.3205	1
27.5	17.3205	1
30	17.3205	1
32.5	17.3205	1
35	17.3205	0.125
37.5	17.3205	0.125
40	17.3205	0.125
42.5	17.3205	0.125
45	17.3205	0.125
47.5	17.3205	0.125
1.25	19.4856	0.125
3.75	19.4856	0.125
6.25	19.4856	0.125
8.75	19.4856	0.125
11.25	19.4856	0.125
13.75	19.4856	0.125
16.25	19.4856	0.125
18.75	19.4856	1
21.25	19.4856	1
23.75	19.4856	1
26.25	19.4856	1
28.75	19.4856	1
31.25	19.4856	1
33.75	19.4856	1
36.25	19.4856	0.125
38.75	19.4856	0.125
41.25	19.4856	0.125
43.75	19.4856	0.125
46.25	19.4856	0.125
48.75	19.4856	0.125
0	21.6506	0.125
2.5	21.6506	0.125
5	21.6506	0.125
7.5	21.6506	0.125
10	21.6506	0.125
12.5	21.6506	0.125
15	21.6506	0.125
17.5	21.6506	1
20	21.6506	1
22.5	21.6506	1
25	21.6506	1
27.5	21.6506	1
30	21.6506	1
32.5	21.6506	1
35	21.6506	0.125
37.5	21.6506	0.125
40	21.6506	0.125
42.5	21.6506	0.125
45	21.6506	0.125
47.5	21.6506	0.125
1.25	23.8157	0.125
3.75	23.8157	0.125
6.25	23.8157	0.125
8.75	23.8157	0.125
11.25	23.8157	0.125
13.75	23.8157	0.125
16.25	23.8157	0.125
18.75	23.8157	1
21.25	23.8157	1
23.75	23.8157	1
26.25	23.8157	1
28.75	23.8157	1
31.25	23.8157	1
33.75	23.8157	1
36.25	23.8157	0.125
38.75	23.8157	0.125
41.25	23.8157	0.125
43.75	23.8157	0.125
46.25	23.8157	0.125
48.75	23.8157	0.125
0	25.9808	0.125
2.5	25.9808	0.125
5	25.9808	0.125
7.5	25.9808	0.125
10	25.9808	0.125
12.5	25.9808	0.125
15	25.9808	0.125
17.5	25.9808	1
20	25.9808	1
22.5	25.9808	1
25	25.9808	1
27.5	25.9808	1
30	25.9808	1
32.5	25.9808	1
35	25.9808	0.125
37.5	25.9808	0.125
40	25.9808	0.125
42.5	25.9808	0.125
45	25.9808	0.125
47.5	25.9808	0.125
1.25	28.1458	0.125
3.75	28.1458	0.125
6.25	28.1458	0.125
8.75	28.1458	0.125
11.25	28.1458	0.125
13.75	28.1458	0.125
16.25	28.1458	0.125
18.75	28.1458	1
21.25	28.1458	1
23.75	28.1458	1
26.25	28.1458	1
28.75	28.1458	1
31.25	28.1458	1
33.75	28.1458	1
36.25	28.1458	0.125
38.75	28.1458	0.125
41.25	28.1458	0.125
43.75	28.1458	0.125
46.25	28.1458	0.125
48.75	28.1458	0.125
0	30.3109	0.125
2.5	30.3109	0.125
5	30.3109	0.125
7.5	30.3109	0.125
10	30.3109	0.125
12.5	30.3109	0.125
15	30.3109	0.125
17.5	30.3109	1
20	30.3109	1
22.5	30.3109	1
25	30.3109	1
27.5	30.3109	1
30	30.3109	1
32.5	30.3109	1
35	30.3109	0.125
37.5	30.3109	0.125
40	30.3109	0.125
42.5	30.3109	0.125
45	30.3109	0.125
47.5	30.3109	0.125
1.25	32.476	0.125
3.75	32.476	0.125
6.25	32.476	0.125
8.75	32.476	0.125
11.25	32.476	0.125
13.75	32.476	0.125
16.25	32.476	0.125
18.75	32.476	1
21.25	32.476	1
23.75	32.476	1
26.25	32.476	1
28.75	32.476	1
31.25	32.476	1
33.75	32.476	1
36.25	32.476	0.125
38.75	32.476	0.125
41.25	32.476	0.125
43.75	32.476	0.125
46.25	32.476	0.125
48.75	32.476	0.125
0	34.641	0.125
2.5	34.641	0.125
5	34.641	0.125
7.5	34.641	0.125
10	34.641	0.125
12.5	34.641	0.125
15	34.641	0.125
17.5	34.641	1
20	34.641	1
22.5	34.641	1
25	34.641	1
27.5	34.641	1
30	34.641	1
32.5	34.641	1
35	34.641	0.125
37.5	34.641	0.125
40	34.641	0.125
42.5	34.641	0.125
45	34.641	0.125
47.5	34.641	0.125
1.25	36.8061	0.125
3.75	36.8061	0.125
6.25	36.8061	0.125
8.75	36.8061	0.125
11.25	36.8061	0.125
13.75	36.8061	0.125
16.25	36.8061	0.125
18.75	36.8061	1
21.25	36.8061	1
23.75	36.8061	1
26.25	36.8061	1
28.75	36.8061	1
31.25	36.8061	1
33.75	36.8061	1
36.25	36.8061	0.125
38.75	36.8061	0.125
41.25	36.8061	0.125
43.75	36.8061	0.125
46.25	36.8061	0.125
48.75	36.8061	0.125
0	38.9711	0.125
2.5	38.9711	0.125
5	38.9711	0.125
7.5	38.9711	0.125
10	38.9711	0.125
12.5	38.9711	0.125
15	38.9711	0.125
17.5	38.9711	1
20	38.9711	1
22.5	38.9711	1
25	38.9711	1
27.5	38.9711	1
30	38.9711	1
32.5	38.9711	1
35	38.9711	0.125
37.5	38.9711	0.125
40	38.9711	0.125
42.5	38.9711	0.125
45	38.9711	0.125
47.5	38.9711	0.125
1.25	41.1362	0.125
3.75	41.1362	0.125
6.25	41.1362	0.125
8.75	41.1362	0.125
11.25	41.1362	0.125
13.75	41.1362	0.125
16.25	41.1362	0.125
18.75	41.1362	1
21.25	41.1362	1
23.75	41.1362	1
26.25	41.1362	1
28.75	41.1362	1
31.25	41.1362	1
33.75	41.1362	1
36.25	41.1362	0.125
38.75	41.1362	0.125
41.25	41.1362	0.125
43.75	41.1362	0.125
46.25	41.1362	0.125
48.75	41.1362	0.125
 
